from_file,from_label,from_pkg,field_num,field_label,to_file,to_label,to_pkg
45.0,PTF,REGISTRATION,79.242,SECONDARY DIAGNOSIS 11,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.243,SECONDARY DIAGNOSIS 12,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.244,SECONDARY DIAGNOSIS 13,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.245,SECONDARY DIAGNOSIS 14,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.246,SECONDARY DIAGNOSIS 15,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.247,SECONDARY DIAGNOSIS 16,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.248,SECONDARY DIAGNOSIS 17,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.249,SECONDARY DIAGNOSIS 18,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.2491,SECONDARY DIAGNOSIS 19,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.24911,SECONDARY DIAGNOSIS 20,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.24912,SECONDARY DIAGNOSIS 21,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.24913,SECONDARY DIAGNOSIS 22,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.24914,SECONDARY DIAGNOSIS 23,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,79.24915,SECONDARY DIAGNOSIS 24,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,80.0,PRINCIPAL DIAGNOSIS pre 1986,80.0,ICD DIAGNOSIS,DRG GROUPER
45.0,PTF,REGISTRATION,300.04,SUBSTANCE ABUSE,45.61,PTF ABUSED SUBSTANCE,REGISTRATION
45.0,PTF,REGISTRATION,460003.0,ATTENDING PHYSICIAN,6.0,,(unpackaged)
45.0,PTF,REGISTRATION,460004.0,ATTENDING RESIDENT,6.0,,(unpackaged)
45.1,SOURCE OF ADMISSION,REGISTRATION,3.0,ADMIT TYPE,405.2,MAS MOVEMENT TYPE,REGISTRATION
45.2,PTF TRANSFERRING FACILITY,REGISTRATION,4.0,STATE,5.0,STATE,PATIENT FILE
45.5,PTF MESSAGE,REGISTRATION,1.0,PATIENT,2.0,PATIENT,PATIENT FILE
45.5,PTF MESSAGE,REGISTRATION,2.0,ENTRY CLERK,200.0,NEW PERSON,SOCIAL WORK
45.62,PTF ARCHIVE/PURGE HISTORY FILE,REGISTRATION,0.02,ARCHIVE USER,200.0,NEW PERSON,SOCIAL WORK
45.62,PTF ARCHIVE/PURGE HISTORY FILE,REGISTRATION,0.05,PURGE USER,200.0,NEW PERSON,SOCIAL WORK
45.62,PTF ARCHIVE/PURGE HISTORY FILE,REGISTRATION,0.08,SEARCH TEMPLATE,0.401,,(unpackaged)
45.7,FACILITY TREATING SPECIALTY,REGISTRATION,1.0,SPECIALTY,42.4,SPECIALTY,REGISTRATION
45.7,FACILITY TREATING SPECIALTY,REGISTRATION,2.0,SERVICE,49.0,SERVICE/SECTION,INTERIM MANAGEMENT SUPPORT
45.84,PTF CLOSE OUT,REGISTRATION,0.01,PTF RECORD,45.0,PTF,REGISTRATION
45.84,PTF CLOSE OUT,REGISTRATION,3.0,LAST CLOSED OUT BY,200.0,NEW PERSON,SOCIAL WORK
45.84,PTF CLOSE OUT,REGISTRATION,5.0,RELEASED BY,200.0,NEW PERSON,SOCIAL WORK
45.84,PTF CLOSE OUT,REGISTRATION,6.0,DRG,80.2,DRG,DRG GROUPER
45.85,CENSUS WORKFILE,REGISTRATION,0.01,NAME,2.0,PATIENT,PATIENT FILE
45.85,CENSUS WORKFILE,REGISTRATION,0.03,ADMISSION ENTRY,405.0,PATIENT MOVEMENT,REGISTRATION
45.85,CENSUS WORKFILE,REGISTRATION,0.04,CENSUS DATE,45.86,PTF CENSUS DATE,REGISTRATION
45.85,CENSUS WORKFILE,REGISTRATION,0.06,WARD ON CENSUS DATE,42.0,WARD LOCATION,REGISTRATION
45.85,CENSUS WORKFILE,REGISTRATION,0.12,PTF NUMBER,45.0,PTF,REGISTRATION
45.87,PTF TRANSACTION REQUEST LOG,REGISTRATION,0.02,USER,200.0,NEW PERSON,SOCIAL WORK
45.87,PTF TRANSACTION REQUEST LOG,REGISTRATION,0.03,MAIL MSG #,3.9,MESSAGE,MAILMAN
45.87,PTF TRANSACTION REQUEST LOG,REGISTRATION,0.09,PATIENT,2.0,PATIENT,PATIENT FILE
45.87,PTF TRANSACTION REQUEST LOG,REGISTRATION,0.1,ADMITTING INSTITUTION,4.0,INSTITUTION,KERNEL
45.89,PTF EXPANDED CODE,REGISTRATION,0.01,CATEGORY,45.88,PTF EXPANDED CODE CATEGORY,REGISTRATION
45.89,PTF EXPANDED CODE,REGISTRATION,0.04,ABUSED SUBSTANCE DEFAULT,45.61,PTF ABUSED SUBSTANCE,REGISTRATION
45.89,PTF EXPANDED CODE,REGISTRATION,0.05,ICD VERSION,80.4,ICD CODING SYSTEMS,(unpackaged)
