file_number,label,entry_count,tier,package,package_provenance,package_confidence,global_root
728.45,DSS NUTRITION PRODUCT WORKSHEET,37,tiny,DSS EXTRACTS,prefix,high,"^ECX(728.45,"
728.46,DSS NUTRITION DIVISION WORKSHEET,37,tiny,DSS EXTRACTS,prefix,high,"^ECX(728.46,"
729.0,DSS PRODUCTION UNIT,37,tiny,DSS EXTRACTS,prefix,high,"^ECX(729,"
6910.2,ENG SOFTWARE OPTIONS,36,tiny,ENGINEERING,direct,high,"^ENG(6910.2,"
6910.3,DIVISION,36,tiny,ENXF,direct,high,"^ENG(6910.3,"
6910.5,ENG SYSTEM SOFTWARE CHANGES,36,tiny,ENGINEERING,prefix,med,"^ENG(""DOC"","
6910.9,ENG DJ SCREEN,36,tiny,ENGINEERING,direct,high,"^ENG(6910.9,"
6911.0,EQUIPMENT CATEGORY,36,tiny,ENGINEERING,direct,high,"^ENG(6911,"
6912.0,MANUFACTURER LIST FILE,36,tiny,ENGINEERING,direct,high,"^ENG(""MFG"","
6913.0,OWNER/DEPT,36,tiny,ENGINEERING,prefix,med,"^ENG(""DPT"","
6914.0,EQUIPMENT INV.,36,tiny,ENGINEERING,direct,high,"^ENG(6914,"
6914.1,CMR,36,tiny,ENGINEERING,direct,high,"^ENG(6914.1,"
6914.2,PM PROCEDURES,36,tiny,ENGINEERING,direct,high,"^ENG(6914.2,"
6914.3,NX SGL,36,tiny,ENXG,direct,high,"^ENG(6914.3,"
6914.4,NX BOC,36,tiny,ENXG,direct,high,"^ENG(6914.4,"
6914.6,NX FUND,36,tiny,ENXG,direct,high,"^ENG(6914.6,"
6914.7,NX A/O,36,tiny,ENXG,direct,high,"^ENG(6914.7,"
6914.8,NX DISPOSITION METHOD,36,tiny,ENXG,direct,high,"^ENG(6914.8,"
6914.9,NATIONAL EIL,36,tiny,ENGINEERING,prefix,med,"^ENG(6914.9,"
6915.1,FAP DOCUMENT COUNTERS,36,tiny,ENXI,direct,high,"^ENG(6915.1,"
6915.11,AV REASON,36,tiny,ENGINEERING,prefix,med,"^ENG(6915.11,"
6915.2,FA DOCUMENT LOG,36,tiny,ENXI,direct,high,"^ENG(6915.2,"
6915.3,FB DOCUMENT LOG,36,tiny,ENXI,direct,high,"^ENG(6915.3,"
6915.4,FC DOCUMENT LOG,36,tiny,ENXI,direct,high,"^ENG(6915.4,"
6915.5,FD DOCUMENT LOG,36,tiny,ENXI,direct,high,"^ENG(6915.5,"
6915.6,FR DOCUMENT LOG,36,tiny,ENXI,direct,high,"^ENG(6915.6,"
6915.9,FAP BALANCES,36,tiny,ENXI,direct,high,"^ENG(6915.9,"
6916.2,HAND RECEIPT TEXT,36,tiny,ENGINEERING,prefix,med,"^ENG(6916.2,"
6916.3,IT ASSIGNMENT,36,tiny,ENGINEERING,prefix,med,"^ENG(6916.3,"
6918.0,Y2K CATEGORY LOG,36,tiny,ENGINEERING,prefix,med,"^ENG(6918,"
6918.1,UTILITY SYSTEMS,36,tiny,ENGINEERING,prefix,med,"^ENG(6918.1,"
6919.0,ENG ARCHIVE LOG,36,tiny,ENGINEERING,direct,high,"^ENG(6919,"
6920.0,WORK ORDER #,36,tiny,ENGINEERING,direct,high,"^ENG(6920,"
6920.1,NEW WORK ACTION,36,tiny,ENGINEERING,direct,high,"^ENG(6920.1,"
6920.5,WORK ACTION,36,tiny,ENGINEERING WORK ACTIONS,direct,high,"^ENG(""ACT"","
6924.0,FSA-2162 REPORT,36,tiny,ENGINEERING,direct,high,"^ENG(""FSA"","
6924.1,FSA-ACCIDENT ACTIVITY,36,tiny,ENGINEERING,direct,high,"^ENG(6924.1,"
6924.2,FSA-ACCIDENT NATURE,36,tiny,ENGINEERING,direct,high,"^ENG(6924.2,"
6924.3,FSA-DIVISION/SERVICE,36,tiny,ENGINEERING,direct,high,"^ENG(6924.3,"
6925.0,CONSTRUCTION PROJECT,36,tiny,ENGINEERING,direct,high,"^ENG(""PROJ"","
6925.2,PROJECT STATUS,36,tiny,ENGINEERING,direct,high,"^ENG(6925.2,"
6925.3,PROJECT EPA CATEGORY,36,tiny,ENXF,direct,high,"^ENG(6925.3,"
6926.0,EMPLOYEE(KEYS),36,tiny,ENGINEERING,direct,high,"^ENG(""KEY"","
6927.0,LOCKS,36,tiny,ENGINEERING,direct,high,"^ENG(""LK"","
6928.0,ENG SPACE,36,tiny,ENGINEERING,direct,high,"^ENG(""SP"","
6928.1,ENG SPACE FUNCTIONS,36,tiny,ENGINEERING,direct,high,"^ENG(6928.1,"
6928.2,ENG SPACE UTILITIES,36,tiny,ENGINEERING,direct,high,"^ENG(6928.2,"
6928.3,ENG BUILDING,36,tiny,ENGINEERING,direct,high,"^ENG(6928.3,"
6929.0,ENG EMPLOYEE,36,tiny,ENGINEERING,direct,high,"^ENG(""EMP"","
82.11,DRG PROCEDURE CODE COMBINATIONS,35,tiny,DRG GROUPER,prefix,med,^ICDIDP(
356.0,CLAIMS TRACKING,35,tiny,INTEGRATED BILLING,direct,high,"^IBT(356,"
356.001,X12 278 REQUEST CATEGORY,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.001,"
356.002,X12 278 CERTIFICATION TYPE CODE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.002,"
356.003,X12 278 CURRENT HEALTH CONDITION CODE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.003,"
356.004,X12 278 PROGNOSIS CODE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.004,"
356.005,X12 278 DELAY REASON CODE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.005,"
356.006,X12 278 DIAGNOSIS TYPE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.006,"
356.007,X12 278 DELIVERY PATTERN TIME CODE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.007,"
356.008,X12 278 CONDITION CODE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.008,"
356.009,X12 278 ADMISSION SOURCE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.009,"
356.01,X12 278 PATIENT STATUS,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.01,"
356.011,X12 278 NURSING HOME RESIDENTIAL STATUS,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.011,"
356.012,X12 278 SUBLUXATION LEVEL CODE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.012,"
356.013,X12 278 OXYGEN EQUIPMENT TYPE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.013,"
356.014,X12 278 OXYGEN TEST CONDITION,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.014,"
356.015,X12 278 OXYGEN TEST FINDINGS,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.015,"
356.016,X12 278 OXYGEN DELIVERY SYSTEM CODE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.016,"
356.017,X12 278 PATIENT LOCATION,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.017,"
356.018,X12 278 REPORT TYPE CODE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.018,"
356.019,X12 278 NURSING HOME LEVEL OF CARE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.019,"
356.02,X12 278 CERTIFICATION ACTION CODES,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.02,"
356.021,X12 278 HCS DECISION REASON CODES,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.021,"
356.022,X12 278 DENTAL NUMBERING SYSTEM,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.022,"
356.023,HCSR WORKLIST DELETE REASON CODE,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.023,"
356.1,HOSPITAL REVIEW,35,tiny,INTEGRATED BILLING,direct,high,"^IBT(356.1,"
356.2,INSURANCE REVIEW,35,tiny,INTEGRATED BILLING,direct,high,"^IBT(356.2,"
356.22,HCS REVIEW TRANSMISSION,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.22,"
356.25,CLAIMS TRACKING ROI,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.25,"
356.26,CLAIMS TRACKING ROI CONSENT,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.26,"
356.399,CLAIMS TRACKING/BILL,35,tiny,INTEGRATED BILLING,direct,high,"^IBT(356.399,"
356.85,CLAIMS TRACKING BILLABLE FINDINGS,35,tiny,INTEGRATED BILLING,prefix,med,"^IBT(356.85,"
356.9,INPATIENT DIAGNOSIS,35,tiny,INTEGRATED BILLING,direct,high,"^IBT(356.9,"
356.91,INPATIENT PROCEDURE,35,tiny,INTEGRATED BILLING,direct,high,"^IBT(356.91,"
356.93,INPATIENT INTERIM DRG,35,tiny,INTEGRATED BILLING,direct,high,"^IBT(356.93,"
356.94,INPATIENT PROVIDERS,35,tiny,INTEGRATED BILLING,direct,high,"^IBT(356.94,"
131.01,SURGERY TRANSPORTATION DEVICES,34,tiny,SURGERY,direct,high,"^SRO(131.01,"
131.02,SPECIAL INSTRUMENTS,34,tiny,SURGERY,prefix,med,"^SRO(131.02,"
131.04,SPECIAL SUPPLIES,34,tiny,SURGERY,prefix,med,"^SRO(131.04,"
131.06,PHARMACY ITEMS,34,tiny,SURGERY,prefix,med,"^SRO(131.06,"
131.25,OPERATION TIMES,34,tiny,SURGERY,direct,high,"^SRO(131.25,"
131.3,SPECIAL EQUIPMENT,34,tiny,SURGERY,prefix,med,"^SRO(131.3,"
131.4,CPT-SPINAL LEVEL,34,tiny,SURGERY,prefix,med,"^SRO(131.4,"
131.5,PLANNED IMPLANT,34,tiny,SURGERY,prefix,med,"^SRO(131.5,"
131.6,SURGERY DISPOSITION,34,tiny,SURGERY,prefix,med,"^SRO(131.6,"
131.9,PROSTHESIS,34,tiny,SURGERY,direct,high,"^SRO(131.9,"
132.0,SURGERY POSITION,34,tiny,SURGERY,direct,high,"^SRO(132,"
132.05,RESTRAINTS AND POSITIONAL AIDS,34,tiny,SURGERY,direct,high,"^SRO(132.05,"
132.4,SURGICAL DELAY,34,tiny,SURGERY,direct,high,"^SRO(132.4,"
132.8,ASA CLASS,34,tiny,SURGERY,prefix,med,"^SRO(132.8,"
132.9,ATTENDING CODES,34,tiny,SURGERY,prefix,med,"^SRO(132.9,"
132.95,ANESTHESIA SUPERVISOR CODES,34,tiny,SURGERY,direct,high,"^SRO(132.95,"
133.0,SURGERY SITE PARAMETERS,34,tiny,SURGERY,direct,high,"^SRO(133,"
133.2,SURGERY INTERFACE PARAMETER,34,tiny,SURGERY,prefix,med,"^SRO(133.2,"
133.4,MONITORS,34,tiny,SURGERY,direct,high,"^SRO(133.4,"
133.6,IRRIGATION,34,tiny,SURGERY,direct,high,"^SRO(133.6,"
133.7,SURGERY REPLACEMENT FLUIDS,34,tiny,SURGERY,direct,high,"^SRO(133.7,"
133.8,SURGERY WAITING LIST,34,tiny,SURGERY,direct,high,"^SRO(133.8,"
134.0,OPERATING ROOM TYPE,34,tiny,SURGERY,direct,high,"^SRO(134,"
135.0,SURGERY CANCELLATION REASON,34,tiny,SURGERY,direct,high,"^SRO(135,"
135.1,SKIN PREP AGENTS,34,tiny,SURGERY,direct,high,"^SRO(135.1,"
135.2,SKIN INTEGRITY,34,tiny,SURGERY,direct,high,"^SRO(135.2,"
135.3,PATIENT MOOD ,34,tiny,SURGERY,direct,high,"^SRO(135.3,"
135.4,PATIENT CONSCIOUSNESS,34,tiny,SURGERY,direct,high,"^SRO(135.4,"
136.0,SURGERY PROCEDURE/DIAGNOSIS CODES,34,tiny,SURGERY,direct,high,"^SRO(136,"
136.5,PERIOPERATIVE OCCURRENCE CATEGORY,34,tiny,SURGERY,direct,high,"^SRO(136.5,"
137.0,CPT EXCLUSIONS,34,tiny,SURGERY,prefix,med,"^SRO(137,"
137.45,LOCAL SURGICAL SPECIALTY,34,tiny,SURGERY,direct,high,"^SRO(137.45,"
138.0,ELECTROGROUND POSITIONS,34,tiny,SURGERY,direct,high,"^SRO(138,"
139.2,RISK MODEL LAB TEST,34,tiny,SURGERY,direct,high,"^SRO(139.2,"
131.0,PERSON FIELD RESTRICTION,33,tiny,SURGERY,direct,high,^SRP(
660.0,RECORD OF PROS APPLIANCE/REPAIR,33,tiny,PROSTHETICS,direct,high,"^RMPR(660,"
660.1,PROS RETURNED/CONDEMNED,33,tiny,PROSTHETICS,direct,high,"^RMPR(660.1,"
661.0,PROS ITEM MASTER,33,tiny,PROSTHETICS,direct,high,"^RMPR(661,"
661.1,PROSTHETIC HCPCS,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.1,"
661.11,PROSTHETICS HCPCS ITEM MASTER FILE,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.11,"
661.2,PROS STOCK ITEM RECORD,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.2,"
661.3,PROS ITEM LOCATION,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.3,"
661.4,HCPCS INVENTORY,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.4,"
661.41,HCPCS INVENTORY ORDER AND REORDER,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.41,"
661.5,PROSTHETIC STOCK LOCATION,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.5,"
661.6,PROSTHETIC INVENTORY TRANSACTION,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.6,"
661.63,PROSTHETIC TRANSACTION PATIENT ISSUE,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.63,"
661.69,PROSTHETIC INVENTORY GAIN/LOSS,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.69,"
661.7,PROSTHETIC CURRENT STOCK,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.7,"
661.8,VENDOR PRODUCT HCPCS MAP,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.8,"
661.9,PROSTHETICS HCPCS RUNNING BALANCE,33,tiny,PROSTHETICS,prefix,high,"^RMPR(661.9,"
662.0,PROS DISABILITY CODE,33,tiny,PROSTHETICS,direct,high,"^RMPR(662,"
663.0,PROS AMIS CODES,33,tiny,PROSTHETICS,direct,high,"^RMPR(663,"
664.0,PROSTHETICS 1358,33,tiny,PROSTHETICS,direct,high,"^RMPR(664,"
664.1,PROSTHETIC 2529-3,33,tiny,PROSTHETICS,direct,high,"^RMPR(664.1,"
664.2,PROSTHETIC WORK ORDER,33,tiny,PROSTHETICS,direct,high,"^RMPR(664.2,"
664.3,PROSTHETIC LAB HOURS DATE,33,tiny,PROSTHETICS,direct,high,"^RMPR(664.3,"
665.0,PROSTHETICS PATIENT,33,tiny,PROSTHETICS,direct,high,"^RMPR(665,"
665.1,PROSTHETIC HOME/LIAISON VISITS,33,tiny,PROSTHETICS,direct,high,"^RMPR(665.1,"
665.2,PROS LETTER,33,tiny,PROSTHETICS,direct,high,"^RMPR(665.2,"
665.4,PROS LETTER TRANSACTION FILE,33,tiny,PROSTHETICS,direct,high,"^RMPR(665.4,"
667.0,VEHICLE OF RECORD,33,tiny,PROSTHETICS,direct,high,"^RMPR(667,"
667.1,PROS AUTO-ADAPTIVE EQUIP,33,tiny,PROSTHETICS,direct,high,"^RMPR(667.1,"
667.2,AUTO-ADAPTIVE MANUFACTURER,33,tiny,PROSTHETICS,direct,high,"^RMPR(667.2,"
667.3,V.O.R. TRANSACTION,33,tiny,PROSTHETICS,direct,high,"^RMPR(667.3,"
668.0,PROSTHETIC SUSPENSE,33,tiny,PROSTHETICS,direct,high,"^RMPR(668,"
669.1,PROSTHETIC LAB W.O #,33,tiny,PROSTHETICS,direct,high,"^RMPR(669.1,"
669.9,PROSTHETICS SITE PARAMETERS,33,tiny,RMPS,direct,high,"^RMPR(669.9,"
40.15,OPC ERRORS,32,tiny,SCHEDULING,direct,high,^SDASE(
601.0,MH INSTRUMENT,32,tiny,MENTAL HEALTH,direct,high,"^YTT(601,"
601.3,COPYRIGHT HOLDER,32,tiny,MENTAL HEALTH,direct,high,"^YTT(601.3,"
601.6,MH MULTIPLE SCORING,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.6,"
601.71,MH TESTS AND SURVEYS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.71,"
601.712,MH TEST/SURVEY SPEC,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.712,"
601.72,MH QUESTIONS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.72,"
601.73,MH INTRODUCTIONS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.73,"
601.74,MH RESPONSE TYPES,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.74,"
601.75,MH CHOICES,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.75,"
601.751,MH CHOICETYPES,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.751,"
601.76,MH INSTRUMENT CONTENT,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.76,"
601.77,MH BATTERIES,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.77,"
601.78,MH BATTERY CONTENTS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.78,"
601.781,MH BATTERY USERS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.781,"
601.79,MH SKIPPED QUESTIONS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.79,"
601.81,MH SECTIONS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.81,"
601.82,MH RULES,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.82,"
601.83,MH INSTRUMENTRULES,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.83,"
601.84,MH ADMINISTRATIONS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.84,"
601.844,MH ADMINISTRATION SOURCE,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.844,"
601.85,MH ANSWERS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.85,"
601.86,MH SCALEGROUPS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.86,"
601.87,MH SCALES,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.87,"
601.88,MH DISPLAY,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.88,"
601.89,MH CHOICEIDENTIFIERS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.89,"
601.91,MH SCORING KEYS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.91,"
601.92,MH RESULTS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.92,"
601.93,MH REPORT,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.93,"
601.94,MH CR SCRATCH,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.94,"
601.95,MH INSTRUMENT EXCHANGE,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.95,"
601.96,MH STAGED DOCUMENTS,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.96,"
601.97,MH INSTRUMENT CATEGORY,32,tiny,PSYCHODIAGNOSTICS,prefix,med,"^YTT(601.97,"
2260.0,ASISTS ACCIDENT REPORTING,32,tiny,ASISTS,prefix,high,"^OOPS(2260,"
2261.0,ASISTS CHARACTERIZATION OF INJURY,32,tiny,ASISTS,prefix,high,"^OOPS(2261,"
2261.1,ASISTS DOL ANATOMICAL LOCATION CODES,32,tiny,ASISTS,prefix,high,"^OOPS(2261.1,"
2261.2,ASISTS CRITICAL TRACKING ISSUES,32,tiny,ASISTS,prefix,high,"^OOPS(2261.2,"
2261.21,ASISTS INCIDENT WEATHER FACTORS,32,tiny,ASISTS,prefix,high,"^OOPS(2261.21,"
2261.22,ASISTS INCIDENT SOURCE,32,tiny,ASISTS,prefix,high,"^OOPS(2261.22,"
2261.24,ASISTS PREVENTION METHODS,32,tiny,ASISTS,prefix,high,"^OOPS(2261.24,"
2261.3,ASISTS PERSONAL PROTECTIVE EQUIPMENT,32,tiny,ASISTS,prefix,high,"^OOPS(2261.3,"
2261.4,ASISTS SETTING OF INJURY,32,tiny,ASISTS,prefix,high,"^OOPS(2261.4,"
2261.5,ASISTS PURPOSE FOR USING SHARPS,32,tiny,ASISTS,prefix,high,"^OOPS(2261.5,"
2261.6,ASISTS OCCURRENCE OF SHARPS INJURY,32,tiny,ASISTS,prefix,high,"^OOPS(2261.6,"
2261.7,ASISTS DEVICE/EQUIPMENT,32,tiny,ASISTS,prefix,high,"^OOPS(2261.7,"
2261.8,ASISTS RESULTS,32,tiny,ASISTS,prefix,high,"^OOPS(2261.8,"
2261.9,ASISTS SAFETY CHARACTERISTICS,32,tiny,ASISTS,prefix,high,"^OOPS(2261.9,"
2262.0,ASISTS SITE PARAMETER,32,tiny,ASISTS,prefix,high,"^OOPS(2262,"
2262.1,ASISTS DOL DISTRICT OFFICE,32,tiny,ASISTS,prefix,high,"^OOPS(2262.1,"
2262.2,ASISTS DEVICE SIZE,32,tiny,ASISTS,prefix,high,"^OOPS(2262.2,"
2262.3,ASISTS NEEDLESTICK BRANDS,32,tiny,ASISTS,prefix,high,"^OOPS(2262.3,"
2262.4,ASISTS REASON FOR CONTROVERT,32,tiny,ASISTS,prefix,high,"^OOPS(2262.4,"
2262.5,ASISTS ADDITIONAL PAY TYPES,32,tiny,ASISTS,prefix,high,"^OOPS(2262.5,"
2262.6,ASISTS STANDARD INDUSTRIAL CLASS. (SIC),32,tiny,ASISTS,prefix,high,"^OOPS(2262.6,"
2262.7,ASISTS N.A. INDUSTRIAL CLASSIFICATION (NAICS),32,tiny,ASISTS,prefix,high,"^OOPS(2262.7,"
2262.8,ASISTS REASON FOR DISPUTE CODES,32,tiny,ASISTS,prefix,high,"^OOPS(2262.8,"
2263.0,ASISTS DOL TYPE OF INJURY CODES,32,tiny,ASISTS,prefix,high,"^OOPS(2263,"
2263.1,ASISTS DOL SOURCE OF INJURY CODES,32,tiny,ASISTS,prefix,high,"^OOPS(2263.1,"
2263.2,ASISTS DOL CAUSE OF INJURY CODES,32,tiny,ASISTS,prefix,high,"^OOPS(2263.2,"
2263.3,ASISTS DOL NATURE OF INJURY CODES,32,tiny,ASISTS,prefix,high,"^OOPS(2263.3,"
2263.5,ASISTS DOL PROVIDER TITLE,32,tiny,ASISTS,prefix,high,"^OOPS(2263.5,"
2263.6,ASISTS OWCP CHARGEBACK CODES,32,tiny,ASISTS,prefix,high,"^OOPS(2263.6,"
2263.7,ASISTS UNION INFORMATION,32,tiny,ASISTS,prefix,high,"^OOPS(2263.7,"
2263.8,ASISTS BODY PART GROUPINGS,32,tiny,ASISTS,prefix,high,"^OOPS(2263.8,"
2264.0,ASISTS COMPENSATION CLAIM (CA7),32,tiny,ASISTS,prefix,high,"^OOPS(2264,"
8925.0,TIU DOCUMENT,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925,"
8925.1,TIU DOCUMENT DEFINITION,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.1,"
8925.2,TIU UPLOAD BUFFER,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.2,"
8925.3,TIU UPLOAD ERROR DEFINITION,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.3,"
8925.4,TIU UPLOAD LOG,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.4,"
8925.5,TIU AUDIT TRAIL,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.5,"
8925.6,TIU STATUS,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.6,"
8925.7,TIU MULTIPLE SIGNATURE,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.7,"
8925.71,TIU TEXT EVENTS,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.71,"
8925.8,TIU SEARCH CATEGORIES,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.8,"
8925.9,TIU PROBLEM LINK,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.9,"
8925.91,TIU EXTERNAL DATA LINK,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.91,"
8925.93,TIU PRINT PARAMETERS,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.93,"
8925.94,TIU DIVISION PRINT PARAMETERS,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.94,"
8925.95,TIU DOCUMENT PARAMETERS,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.95,"
8925.97,TIU CONVERSIONS,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.97,"
8925.98,TIU PERSONAL DOCUMENT TYPE LIST,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.98,"
8925.99,TIU PARAMETERS,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8925.99,"
8926.0,TIU PERSONAL PREFERENCES,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8926,"
8926.1,TIU VHA ENTERPRISE STANDARD TITLE,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8926.1,"
8926.2,TIU LOINC SUBJECT MATTER DOMAIN,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8926.2,"
8926.3,TIU LOINC ROLE,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8926.3,"
8926.4,TIU LOINC SETTING,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8926.4,"
8926.5,TIU LOINC SERVICE,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8926.5,"
8926.6,TIU LOINC DOCUMENT TYPE,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8926.6,"
8926.72,TIU LOINC SMD SYNONYMS,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8926.72,"
8926.73,TIU LOINC ROLE SYNONYMS,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8926.73,"
8926.74,TIU LOINC SETTING SYNONYMS,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8926.74,"
8926.75,TIU LOINC SERVICE SYNONYMS,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8926.75,"
8926.76,TIU LOINC DOCUMENT TYPE SYNONYMS,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8926.76,"
8927.0,TIU TEMPLATE,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8927,"
8927.1,TIU TEMPLATE FIELD,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8927.1,"
8927.9,TIU UNAUTHORIZED ABBREVIATION,32,tiny,TEXT INTEGRATION UTILITIES,prefix,high,"^TIU(8927.9,"
9002313.12,BPS LOG,32,tiny,E CLAIMS MGMT ENGINE,prefix,high,"^BPS(9002313.12,"
9002313.15,BPS ASLEEP PAYERS,32,tiny,E CLAIMS MGMT ENGINE,prefix,high,"^BPS(9002313.15,"
9002313.19,BPS NCPDP PATIENT RELATIONSHIP CODE,32,tiny,E CLAIMS MGMT ENGINE,prefix,high,"^BPS(9002313.19,"
